517050.txt,ITA
517446.txt,ZHO
517652.txt,DEU
518616.txt,HIN
519307.txt,ITA
519398.txt,SPA
520388.txt,ARA
520556.txt,TEL
520764.txt,ZHO
520781.txt,TUR
521027.txt,ARA
521295.txt,ARA
521976.txt,TEL
522019.txt,JPN
522069.txt,TUR
522501.txt,TUR
523119.txt,KOR
523299.txt,JPN
523338.txt,ITA
524381.txt,KOR
524528.txt,JPN
524599.txt,HIN
524906.txt,HIN
525210.txt,JPN
525628.txt,ARA
525693.txt,TEL
525771.txt,ZHO
526315.txt,TEL
526397.txt,TUR
526869.txt,TUR
527259.txt,ZHO
527360.txt,TUR
527363.txt,TEL
527417.txt,ARA
527476.txt,ARA
527830.txt,KOR
527904.txt,TUR
527911.txt,ZHO
527970.txt,ZHO
528099.txt,TUR
528462.txt,JPN
529291.txt,FRA
529504.txt,DEU
529930.txt,ZHO
529950.txt,ITA
530276.txt,ITA
531144.txt,HIN
531640.txt,JPN
531960.txt,ZHO
532200.txt,TUR
532892.txt,KOR
532998.txt,SPA
533407.txt,JPN
533875.txt,KOR
534592.txt,JPN
534637.txt,TUR
534864.txt,TEL
535006.txt,ARA
535048.txt,ITA
535090.txt,DEU
535556.txt,TEL
535832.txt,TUR
536152.txt,DEU
536353.txt,ARA
536417.txt,ITA
536449.txt,FRA
537063.txt,ARA
537067.txt,SPA
537366.txt,ZHO
537398.txt,ZHO
537737.txt,FRA
538257.txt,SPA
538400.txt,FRA
538667.txt,TUR
539289.txt,KOR
539885.txt,FRA
540393.txt,KOR
540886.txt,ARA
540998.txt,ITA
541420.txt,ITA
541505.txt,ITA
541990.txt,ITA
541994.txt,HIN
542118.txt,SPA
542173.txt,HIN
542386.txt,FRA
542462.txt,HIN
542946.txt,JPN
543170.txt,JPN
543465.txt,TEL
544152.txt,JPN
544370.txt,ZHO
544484.txt,SPA
544925.txt,ITA
545760.txt,KOR
546010.txt,ZHO
546354.txt,JPN
546865.txt,TEL
546929.txt,ITA
547293.txt,JPN
547595.txt,KOR
548176.txt,ARA
548695.txt,ITA
549045.txt,ZHO
549145.txt,TEL
549466.txt,FRA
549479.txt,FRA
549480.txt,ZHO
549646.txt,ITA
549793.txt,TEL
550108.txt,ITA
550188.txt,JPN
550340.txt,ARA
550913.txt,TEL
551818.txt,ARA
551840.txt,FRA
552202.txt,JPN
552561.txt,FRA
552662.txt,TUR
553870.txt,SPA
553996.txt,SPA
554177.txt,ARA
554410.txt,JPN
554713.txt,HIN
554731.txt,TUR
554740.txt,ZHO
555243.txt,FRA
556784.txt,HIN
558426.txt,SPA
558522.txt,TEL
559209.txt,HIN
559741.txt,ZHO
559857.txt,ARA
559999.txt,FRA
560599.txt,ITA
560605.txt,TUR
560660.txt,SPA
560801.txt,TUR
561169.txt,SPA
561433.txt,ITA
562635.txt,TUR
562687.txt,ARA
562974.txt,ZHO
563460.txt,SPA
564761.txt,JPN
564826.txt,HIN
565208.txt,TEL
566019.txt,JPN
566155.txt,TEL
566458.txt,TUR
566500.txt,KOR
566977.txt,KOR
567278.txt,JPN
567512.txt,KOR
567637.txt,HIN
567945.txt,FRA
568378.txt,TEL
568928.txt,ARA
569034.txt,HIN
569140.txt,JPN
569366.txt,KOR
569370.txt,JPN
570296.txt,TUR
570409.txt,TEL
570653.txt,KOR
571475.txt,ZHO
571580.txt,ZHO
571680.txt,KOR
571824.txt,TUR
572315.txt,TEL
572429.txt,HIN
572567.txt,ITA
573280.txt,ITA
573794.txt,JPN
573895.txt,ARA
574049.txt,ITA
574050.txt,TEL
574079.txt,SPA
574231.txt,ZHO
574279.txt,DEU
574440.txt,KOR
575457.txt,ZHO
575615.txt,KOR
577644.txt,DEU
577658.txt,DEU
578415.txt,ITA
578558.txt,JPN
579144.txt,DEU
579233.txt,SPA
579464.txt,TEL
581396.txt,SPA
581586.txt,JPN
581789.txt,KOR
582057.txt,ITA
582067.txt,ZHO
582854.txt,ITA
583632.txt,KOR
583681.txt,ITA
583905.txt,ITA
584480.txt,DEU
584486.txt,TEL
584940.txt,KOR
585777.txt,TEL
585957.txt,FRA
586048.txt,ITA
586292.txt,ZHO
586861.txt,FRA
587034.txt,ZHO
587212.txt,DEU
587861.txt,ARA
588147.txt,TEL
588149.txt,TEL
588800.txt,KOR
589124.txt,TUR
589665.txt,ARA
591199.txt,HIN
591239.txt,ARA
591260.txt,ZHO
592465.txt,ZHO
592760.txt,TEL
593025.txt,JPN
593140.txt,SPA
593292.txt,TEL
594107.txt,TUR
594483.txt,ZHO
594557.txt,TUR
595494.txt,SPA
595507.txt,TEL
597558.txt,FRA
597582.txt,ZHO
598606.txt,HIN
599447.txt,ARA
600252.txt,ZHO
600651.txt,ITA
600840.txt,ZHO
600908.txt,DEU
601537.txt,TUR
601700.txt,ARA
602602.txt,FRA
603150.txt,TUR
604241.txt,KOR
604907.txt,TUR
605081.txt,JPN
605644.txt,ITA
606480.txt,DEU
607448.txt,ARA
607506.txt,ZHO
607824.txt,TEL
608197.txt,TUR
608718.txt,FRA
608915.txt,ITA
609619.txt,ITA
609847.txt,ARA
610410.txt,ITA
610559.txt,KOR
610747.txt,JPN
611010.txt,ZHO
611015.txt,ZHO
611648.txt,HIN
612960.txt,FRA
613331.txt,JPN
613667.txt,TUR
613787.txt,HIN
613865.txt,TEL
614614.txt,TUR
614919.txt,ITA
614943.txt,DEU
615689.txt,KOR
615771.txt,ARA
615790.txt,DEU
616109.txt,TEL
616271.txt,JPN
617929.txt,JPN
618914.txt,ITA
618952.txt,DEU
619171.txt,ZHO
619794.txt,KOR
619822.txt,ITA
619863.txt,ARA
619888.txt,ITA
620203.txt,TUR
620562.txt,ZHO
621207.txt,DEU
621280.txt,ZHO
621287.txt,ZHO
621533.txt,SPA
621566.txt,SPA
622011.txt,ARA
622325.txt,FRA
622671.txt,ITA
622905.txt,TEL
623728.txt,TUR
624407.txt,ITA
625750.txt,DEU
625965.txt,TUR
626086.txt,KOR
626425.txt,KOR
626742.txt,HIN
626910.txt,ITA
627158.txt,KOR
627343.txt,ITA
627860.txt,ZHO
627946.txt,JPN
628285.txt,ZHO
628945.txt,DEU
628973.txt,TEL
629293.txt,SPA
629806.txt,JPN
629919.txt,ARA
629958.txt,JPN
630275.txt,ITA
631538.txt,ITA
631638.txt,FRA
631760.txt,DEU
631977.txt,TEL
632445.txt,JPN
633101.txt,ZHO
634324.txt,TUR
634325.txt,HIN
634426.txt,ITA
634628.txt,SPA
635482.txt,ITA
636503.txt,TUR
636603.txt,FRA
637126.txt,ARA
637890.txt,ZHO
638206.txt,ARA
638441.txt,ZHO
638476.txt,JPN
638921.txt,JPN
639257.txt,SPA
639345.txt,ARA
639751.txt,ITA
640201.txt,ITA
640516.txt,JPN
640775.txt,ZHO
640975.txt,ARA
641109.txt,KOR
642225.txt,DEU
642421.txt,TEL
642565.txt,TUR
642843.txt,KOR
643278.txt,FRA
644066.txt,ARA
644077.txt,FRA
644115.txt,ZHO
644141.txt,HIN
644766.txt,FRA
644817.txt,TUR
645115.txt,SPA
645392.txt,JPN
645527.txt,HIN
647119.txt,DEU
647135.txt,FRA
647213.txt,TUR
647449.txt,ZHO
647977.txt,FRA
648555.txt,TUR
648879.txt,HIN
649448.txt,ITA
649785.txt,JPN
649987.txt,FRA
650023.txt,ITA
650042.txt,TUR
650069.txt,FRA
650286.txt,FRA
650391.txt,ARA
650486.txt,ZHO
651200.txt,ITA
651824.txt,SPA
652314.txt,JPN
652435.txt,KOR
652676.txt,KOR
652753.txt,TUR
652944.txt,SPA
653019.txt,KOR
653273.txt,ZHO
653627.txt,SPA
653938.txt,KOR
654424.txt,KOR
654621.txt,TEL
654995.txt,FRA
656961.txt,TEL
657122.txt,TUR
657288.txt,DEU
657466.txt,DEU
657752.txt,TUR
657932.txt,SPA
657965.txt,JPN
659499.txt,ITA
659787.txt,ARA
660024.txt,JPN
660173.txt,HIN
660188.txt,JPN
660279.txt,FRA
660957.txt,FRA
661192.txt,FRA
661583.txt,TEL
661593.txt,TEL
662208.txt,HIN
662381.txt,SPA
662487.txt,SPA
662639.txt,FRA
662871.txt,KOR
662997.txt,ARA
663817.txt,HIN
664671.txt,ITA
665001.txt,KOR
665250.txt,JPN
665660.txt,SPA
665664.txt,ZHO
665736.txt,TEL
665880.txt,KOR
666393.txt,ITA
667145.txt,KOR
667407.txt,TEL
667989.txt,TUR
668130.txt,ARA
669229.txt,HIN
669455.txt,ITA
669641.txt,JPN
669962.txt,KOR
670033.txt,ZHO
670065.txt,ARA
670986.txt,ITA
671215.txt,ZHO
671290.txt,TUR
671402.txt,TEL
671950.txt,KOR
672469.txt,FRA
672519.txt,TUR
672978.txt,ARA
673297.txt,TEL
674240.txt,ITA
674795.txt,ITA
674845.txt,SPA
675098.txt,ITA
675765.txt,ARA
675940.txt,KOR
675978.txt,HIN
676055.txt,SPA
676096.txt,FRA
676296.txt,DEU
676302.txt,ZHO
676438.txt,TEL
677082.txt,ARA
678610.txt,HIN
679430.txt,JPN
680416.txt,DEU
680439.txt,SPA
680446.txt,ZHO
680557.txt,TUR
680937.txt,TEL
681451.txt,DEU
682001.txt,TEL
682506.txt,TUR
682528.txt,TEL
682580.txt,ARA
682599.txt,JPN
683925.txt,TUR
684167.txt,TEL
684564.txt,TEL
684654.txt,FRA
685111.txt,SPA
685492.txt,ITA
685683.txt,ITA
686056.txt,FRA
686133.txt,KOR
687027.txt,HIN
687206.txt,FRA
687278.txt,SPA
687368.txt,JPN
687472.txt,JPN
687869.txt,ZHO
687936.txt,ITA
688712.txt,KOR
688768.txt,ARA
689003.txt,HIN
689213.txt,FRA
689276.txt,JPN
689502.txt,ITA
689519.txt,HIN
690518.txt,FRA
690756.txt,ZHO
690777.txt,HIN
690934.txt,ITA
691542.txt,ITA
691647.txt,SPA
693304.txt,KOR
693385.txt,SPA
693861.txt,KOR
694282.txt,KOR
694560.txt,DEU
694579.txt,ARA
694920.txt,ITA
694958.txt,ARA
695190.txt,ITA
695568.txt,TUR
695740.txt,ITA
696184.txt,TUR
696249.txt,JPN
697328.txt,FRA
697853.txt,FRA
697916.txt,ARA
697946.txt,ZHO
698089.txt,KOR
698140.txt,TEL
698315.txt,DEU
698584.txt,SPA
698938.txt,ZHO
699616.txt,FRA
700361.txt,ITA
701449.txt,JPN
701687.txt,ITA
701923.txt,FRA
702467.txt,ITA
702762.txt,TEL
702900.txt,KOR
703283.txt,ZHO
704267.txt,DEU
704557.txt,TEL
704641.txt,FRA
705377.txt,SPA
705622.txt,FRA
705875.txt,TUR
706345.txt,ARA
706586.txt,DEU
707592.txt,JPN
707747.txt,TUR
708327.txt,FRA
709009.txt,ARA
709022.txt,KOR
709122.txt,SPA
709656.txt,TEL
709824.txt,ARA
709871.txt,SPA
710380.txt,SPA
710425.txt,KOR
711230.txt,ZHO
712432.txt,FRA
712732.txt,KOR
712770.txt,ZHO
713667.txt,ZHO
714178.txt,ZHO
714336.txt,JPN
714397.txt,JPN
714976.txt,ARA
715034.txt,ITA
715272.txt,FRA
715496.txt,ZHO
715539.txt,TUR
716350.txt,ZHO
716657.txt,ITA
717539.txt,ZHO
717754.txt,HIN
718165.txt,JPN
718344.txt,SPA
718670.txt,SPA
718802.txt,JPN
718843.txt,ZHO
718995.txt,SPA
719400.txt,ITA
720657.txt,ZHO
720689.txt,DEU
720818.txt,SPA
720921.txt,KOR
720954.txt,JPN
721116.txt,JPN
721448.txt,KOR
721842.txt,HIN
721862.txt,ARA
722039.txt,ZHO
723044.txt,FRA
723813.txt,ITA
724046.txt,FRA
724658.txt,ZHO
724766.txt,TEL
726055.txt,TEL
726107.txt,ARA
726773.txt,SPA
726841.txt,TEL
727565.txt,ZHO
728083.txt,SPA
728184.txt,TEL
729257.txt,FRA
729387.txt,TEL
729619.txt,TUR
729948.txt,HIN
730146.txt,JPN
730595.txt,TEL
731015.txt,HIN
731320.txt,JPN
731350.txt,DEU
731723.txt,ITA
732809.txt,TEL
733175.txt,ARA
733882.txt,TEL
734384.txt,JPN
734535.txt,TEL
735483.txt,KOR
735597.txt,ZHO
736900.txt,ZHO
736999.txt,ITA
737057.txt,TEL
737481.txt,KOR
738187.txt,TEL
738258.txt,SPA
738834.txt,TEL
738893.txt,JPN
739229.txt,FRA
739743.txt,HIN
740293.txt,JPN
740315.txt,ARA
740644.txt,KOR
740812.txt,ZHO
740955.txt,ITA
742034.txt,ZHO
742166.txt,KOR
742490.txt,DEU
742739.txt,HIN
743031.txt,SPA
743036.txt,ZHO
743087.txt,ARA
743356.txt,HIN
743599.txt,JPN
743600.txt,JPN
744121.txt,ZHO
744124.txt,ITA
744461.txt,JPN
744946.txt,FRA
745360.txt,FRA
745722.txt,ITA
746338.txt,ZHO
746516.txt,ZHO
747857.txt,JPN
747903.txt,TUR
748124.txt,TUR
748643.txt,TUR
748776.txt,KOR
748794.txt,SPA
748941.txt,KOR
748955.txt,TEL
750512.txt,ITA
751065.txt,SPA
751649.txt,ARA
751687.txt,ZHO
751885.txt,FRA
752350.txt,HIN
752575.txt,TEL
753056.txt,ZHO
753065.txt,ZHO
753844.txt,DEU
753920.txt,FRA
754202.txt,TEL
754426.txt,KOR
754849.txt,ITA
755139.txt,JPN
755269.txt,FRA
755287.txt,TEL
755353.txt,ITA
755389.txt,ZHO
755966.txt,ARA
756290.txt,TEL
756522.txt,ARA
756528.txt,JPN
756554.txt,FRA
756686.txt,ITA
756738.txt,FRA
756837.txt,DEU
757215.txt,JPN
757799.txt,SPA
757934.txt,JPN
758402.txt,FRA
758724.txt,SPA
758953.txt,TEL
759056.txt,ITA
759317.txt,ZHO
759638.txt,ARA
760612.txt,KOR
760638.txt,FRA
760920.txt,ARA
761599.txt,ITA
762179.txt,ITA
762665.txt,ZHO
763312.txt,TUR
763469.txt,FRA
764350.txt,ARA
764760.txt,KOR
765235.txt,TUR
765258.txt,TEL
766006.txt,ZHO
766292.txt,TUR
766545.txt,TUR
766850.txt,SPA
768723.txt,ARA
769730.txt,TUR
770355.txt,TEL
770544.txt,ZHO
771105.txt,KOR
771632.txt,ITA
771756.txt,JPN
771828.txt,KOR
772384.txt,TUR
772491.txt,TUR
772985.txt,KOR
773292.txt,KOR
773715.txt,FRA
774257.txt,ZHO
774598.txt,ARA
774719.txt,ITA
774820.txt,HIN
774885.txt,ZHO
774943.txt,ITA
775212.txt,JPN
775225.txt,KOR
775353.txt,ZHO
775722.txt,TEL
775937.txt,TUR
775971.txt,TEL
776260.txt,TEL
777202.txt,ZHO
777900.txt,ARA
778332.txt,ITA
779231.txt,ARA
779862.txt,FRA
780445.txt,TEL
780493.txt,JPN
780652.txt,ARA
781668.txt,ITA
781841.txt,JPN
781859.txt,TEL
782019.txt,ZHO
782745.txt,JPN
782773.txt,DEU
783001.txt,ARA
783824.txt,ZHO
783963.txt,ZHO
784172.txt,KOR
784175.txt,TUR
784301.txt,ITA
784920.txt,JPN
784935.txt,ITA
785489.txt,KOR
785719.txt,KOR
785922.txt,TUR
786108.txt,JPN
787044.txt,ARA
787066.txt,FRA
787279.txt,TEL
787983.txt,HIN
788241.txt,ZHO
788266.txt,TEL
788567.txt,TUR
788584.txt,JPN
788664.txt,HIN
788990.txt,SPA
789622.txt,DEU
790230.txt,ITA
790305.txt,TUR
790497.txt,KOR
790680.txt,SPA
790700.txt,TUR
790745.txt,HIN
790907.txt,TUR
791564.txt,SPA
792169.txt,KOR
792314.txt,FRA
793071.txt,ITA
793104.txt,TEL
794590.txt,ITA
794873.txt,JPN
794997.txt,TUR
795405.txt,KOR
795773.txt,TEL
796117.txt,ARA
796634.txt,ZHO
796638.txt,TEL
797386.txt,ITA
797506.txt,TUR
797853.txt,ZHO
797943.txt,FRA
798245.txt,KOR
798434.txt,ZHO
798946.txt,ZHO
800494.txt,ARA
800942.txt,ZHO
801680.txt,FRA
802609.txt,TUR
802689.txt,SPA
802748.txt,ARA
802897.txt,TUR
803299.txt,ARA
803585.txt,DEU
803843.txt,TEL
804437.txt,KOR
805867.txt,ITA
806208.txt,ZHO
806382.txt,TEL
806999.txt,ITA
807161.txt,KOR
807184.txt,DEU
807318.txt,SPA
807827.txt,TUR
807870.txt,JPN
808248.txt,ITA
808414.txt,DEU
808468.txt,TEL
808664.txt,FRA
808693.txt,FRA
809102.txt,FRA
809144.txt,ZHO
809892.txt,SPA
810079.txt,HIN
810394.txt,ARA
810741.txt,TUR
810864.txt,SPA
811597.txt,ITA
812349.txt,FRA
812763.txt,KOR
812813.txt,DEU
814156.txt,JPN
815021.txt,TUR
815213.txt,TEL
815560.txt,HIN
815779.txt,KOR
816118.txt,KOR
817301.txt,TEL
817396.txt,SPA
817588.txt,TUR
818214.txt,KOR
818262.txt,KOR
818274.txt,TEL
818350.txt,ZHO
818711.txt,FRA
819117.txt,TEL
819302.txt,JPN
820981.txt,SPA
821393.txt,DEU
821427.txt,HIN
821471.txt,FRA
821639.txt,SPA
821824.txt,TEL
822168.txt,FRA
822245.txt,HIN
822458.txt,TEL
822474.txt,KOR
822531.txt,JPN
822614.txt,FRA
822619.txt,JPN
822642.txt,KOR
823056.txt,HIN
823461.txt,KOR
823641.txt,JPN
823676.txt,DEU
824421.txt,DEU
825024.txt,JPN
825234.txt,TEL
825352.txt,JPN
825450.txt,KOR
826468.txt,JPN
826995.txt,SPA
827072.txt,DEU
827180.txt,FRA
827624.txt,TUR
827942.txt,ZHO
828251.txt,ZHO
828545.txt,KOR
828607.txt,JPN
828690.txt,TEL
828903.txt,TUR
828924.txt,ZHO
829313.txt,FRA
829834.txt,SPA
829845.txt,FRA
829846.txt,FRA
830290.txt,ITA
831499.txt,SPA
831513.txt,ITA
831525.txt,FRA
832034.txt,ZHO
832287.txt,KOR
832578.txt,TEL
832813.txt,FRA
833365.txt,JPN
833532.txt,ZHO
833694.txt,HIN
833758.txt,ZHO
834684.txt,TEL
834700.txt,SPA
834810.txt,DEU
835172.txt,JPN
835620.txt,FRA
835982.txt,ZHO
836220.txt,HIN
836337.txt,ITA
836626.txt,JPN
836850.txt,JPN
837405.txt,JPN
837531.txt,TEL
838184.txt,JPN
838581.txt,FRA
839777.txt,ARA
840023.txt,HIN
840632.txt,ARA
841402.txt,TUR
842892.txt,ZHO
843007.txt,JPN
843041.txt,DEU
843939.txt,HIN
843995.txt,ZHO
844814.txt,TEL
845072.txt,SPA
845405.txt,HIN
845966.txt,ITA
846169.txt,FRA
846507.txt,ZHO
846879.txt,SPA
847122.txt,TEL
847521.txt,ZHO
847972.txt,ITA
848358.txt,JPN
848739.txt,ARA
848864.txt,ZHO
849271.txt,ARA
849976.txt,HIN
850112.txt,SPA
850865.txt,ZHO
851676.txt,FRA
852539.txt,ZHO
852796.txt,FRA
853044.txt,ARA
853515.txt,FRA
853580.txt,KOR
854133.txt,ITA
854397.txt,FRA
854456.txt,TUR
854506.txt,FRA
855758.txt,ITA
856240.txt,JPN
856381.txt,ITA
856596.txt,ARA
856908.txt,ITA
857113.txt,ZHO
857379.txt,DEU
857632.txt,ARA
858051.txt,TUR
858332.txt,ITA
858506.txt,ITA
859305.txt,JPN
859720.txt,FRA
859835.txt,ITA
859857.txt,ZHO
859886.txt,TUR
860067.txt,JPN
860140.txt,TEL
860569.txt,TUR
861537.txt,ZHO
861815.txt,TEL
862534.txt,KOR
862656.txt,ITA
862886.txt,FRA
863091.txt,HIN
863617.txt,TUR
863675.txt,ARA
864046.txt,ZHO
864651.txt,SPA
864953.txt,TUR
865101.txt,KOR
865110.txt,ZHO
865435.txt,DEU
865467.txt,JPN
865664.txt,ITA
865818.txt,KOR
865846.txt,SPA
865891.txt,HIN
866031.txt,SPA
866082.txt,DEU
866181.txt,DEU
866551.txt,DEU
868001.txt,TEL
868012.txt,HIN
868072.txt,DEU
868191.txt,DEU
868655.txt,FRA
868778.txt,ARA
868987.txt,ARA
869817.txt,ZHO
870059.txt,FRA
870686.txt,TUR
870818.txt,DEU
871149.txt,JPN
872294.txt,JPN
873033.txt,JPN
873242.txt,TUR
873390.txt,KOR
873660.txt,ARA
873823.txt,JPN
874017.txt,HIN
874339.txt,JPN
874360.txt,SPA
874652.txt,KOR
874882.txt,ZHO
874916.txt,KOR
874929.txt,TUR
876354.txt,KOR
878820.txt,KOR
878843.txt,SPA
879443.txt,FRA
879458.txt,ITA
880014.txt,KOR
880186.txt,ARA
880258.txt,ITA
880785.txt,TUR
881089.txt,HIN
881421.txt,DEU
881922.txt,TUR
882476.txt,JPN
882610.txt,TEL
882992.txt,ITA
883701.txt,FRA
883778.txt,ARA
884047.txt,TUR
884203.txt,FRA
884438.txt,SPA
884540.txt,HIN
885493.txt,ZHO
885903.txt,FRA
885981.txt,KOR
886775.txt,ITA
886778.txt,JPN
887023.txt,TEL
887235.txt,HIN
887254.txt,ITA
887554.txt,ARA
887974.txt,KOR
888013.txt,FRA
889236.txt,TUR
889266.txt,SPA
889852.txt,ARA
890359.txt,DEU
890633.txt,TEL
892190.txt,DEU
892332.txt,FRA
892336.txt,ZHO
892440.txt,TUR
892633.txt,TEL
892742.txt,ITA
893302.txt,ITA
893820.txt,FRA
894282.txt,ITA
894309.txt,ARA
894477.txt,FRA
894763.txt,TEL
894771.txt,JPN
895067.txt,SPA
895291.txt,SPA
895335.txt,JPN
895389.txt,SPA
895421.txt,KOR
895470.txt,KOR
896203.txt,TUR
896572.txt,JPN
896817.txt,SPA
896990.txt,KOR
897111.txt,ITA
897218.txt,SPA
897719.txt,HIN
898187.txt,ARA
898385.txt,HIN
898851.txt,JPN
900930.txt,JPN
900973.txt,ZHO
901198.txt,ARA
901268.txt,KOR
902176.txt,KOR
902876.txt,TEL
902981.txt,SPA
903244.txt,TEL
903537.txt,ARA
904599.txt,KOR
904773.txt,ARA
905111.txt,SPA
905306.txt,KOR
906490.txt,KOR
907276.txt,FRA
907533.txt,SPA
908077.txt,FRA
908109.txt,HIN
908407.txt,HIN
908489.txt,ARA
908592.txt,KOR
908760.txt,KOR
908787.txt,HIN
908855.txt,KOR
908960.txt,KOR
909073.txt,TEL
909470.txt,KOR
910070.txt,JPN
910173.txt,JPN
910544.txt,JPN
911200.txt,SPA
911291.txt,KOR
911420.txt,SPA
911481.txt,FRA
911530.txt,ARA
911678.txt,HIN
911992.txt,HIN
912474.txt,SPA
913202.txt,DEU
913507.txt,ZHO
913881.txt,KOR
913914.txt,FRA
913962.txt,DEU
914258.txt,TUR
914382.txt,ZHO
914745.txt,SPA
914790.txt,KOR
916327.txt,ZHO
916371.txt,ITA
916799.txt,SPA
917441.txt,TEL
917648.txt,KOR
918193.txt,HIN
918207.txt,TUR
919947.txt,FRA
920346.txt,KOR
920482.txt,FRA
921931.txt,SPA
922116.txt,ARA
922920.txt,ITA
924072.txt,TEL
924811.txt,KOR
924846.txt,ZHO
924955.txt,ITA
925174.txt,FRA
925319.txt,ZHO
925670.txt,KOR
925939.txt,FRA
926727.txt,ARA
926874.txt,DEU
926959.txt,KOR
927079.txt,ARA
928801.txt,TEL
929263.txt,SPA
929278.txt,DEU
929859.txt,TUR
930185.txt,ARA
930507.txt,ITA
931099.txt,JPN
931307.txt,ARA
931391.txt,JPN
931504.txt,FRA
931705.txt,ARA
932303.txt,ZHO
932367.txt,ZHO
932623.txt,ZHO
934203.txt,HIN
935066.txt,TUR
935619.txt,ZHO
935739.txt,ARA
935936.txt,ARA
936677.txt,ARA
936894.txt,ITA
937557.txt,DEU
937782.txt,KOR
938880.txt,FRA
939154.txt,SPA
939633.txt,SPA
939968.txt,KOR
940203.txt,KOR
940213.txt,DEU
940667.txt,JPN
941050.txt,SPA
941476.txt,KOR
941555.txt,TUR
941560.txt,ARA
942091.txt,TEL
942167.txt,ARA
942306.txt,TUR
942467.txt,FRA
943395.txt,TUR
943687.txt,SPA
944368.txt,KOR
944834.txt,SPA
944946.txt,JPN
945495.txt,FRA
947427.txt,KOR
948859.txt,SPA
949200.txt,HIN
951470.txt,ARA
952455.txt,SPA
952965.txt,KOR
953116.txt,ITA
953444.txt,ARA
953662.txt,HIN
954017.txt,DEU
954027.txt,JPN
954334.txt,TEL
954750.txt,KOR
954857.txt,HIN
955183.txt,JPN
955295.txt,SPA
955572.txt,ARA
956072.txt,KOR
956930.txt,HIN
957073.txt,ZHO
957114.txt,TEL
957211.txt,KOR
957593.txt,TEL
957605.txt,TUR
957636.txt,TEL
957902.txt,FRA
957930.txt,ARA
958475.txt,ITA
959233.txt,TUR
959281.txt,SPA
960227.txt,FRA
960544.txt,FRA
961374.txt,HIN
961686.txt,TEL
961814.txt,SPA
962404.txt,HIN
963254.txt,JPN
963900.txt,ITA
964061.txt,ITA
964484.txt,TEL
965074.txt,KOR
965186.txt,ZHO
965249.txt,KOR
965469.txt,TEL
966450.txt,ZHO
966738.txt,TEL
966871.txt,TEL
967250.txt,TEL
967745.txt,DEU
968828.txt,FRA
969074.txt,TEL
969165.txt,HIN
969299.txt,HIN
969335.txt,ITA
969532.txt,JPN
969692.txt,ARA
970190.txt,TEL
970493.txt,TEL
970708.txt,DEU
971126.txt,TUR
971694.txt,TUR
971700.txt,SPA
972543.txt,ARA
972636.txt,ITA
972969.txt,ITA
973995.txt,TEL
974681.txt,ITA
974774.txt,ARA
974841.txt,TUR
974889.txt,TEL
974916.txt,DEU
976086.txt,ITA
976146.txt,JPN
976217.txt,ITA
976282.txt,HIN
976897.txt,KOR
979286.txt,FRA
979624.txt,HIN
980000.txt,TEL
980099.txt,ZHO
980266.txt,SPA
980298.txt,JPN
980862.txt,KOR
981289.txt,SPA
981458.txt,TEL
981701.txt,TEL
981822.txt,FRA
982338.txt,KOR
982634.txt,ZHO
983164.txt,KOR
983371.txt,TEL
983450.txt,KOR
983715.txt,FRA
983742.txt,TEL
983987.txt,ZHO
984572.txt,TEL
985274.txt,TEL
985383.txt,ARA
985568.txt,HIN
986135.txt,JPN
986733.txt,HIN
986978.txt,TEL
987036.txt,ZHO
987226.txt,DEU
987670.txt,ARA
987713.txt,ZHO
987861.txt,ARA
988514.txt,TEL
988605.txt,TEL
988787.txt,JPN
989302.txt,HIN
989347.txt,ITA
989814.txt,TEL
990490.txt,TUR
990853.txt,TEL
991692.txt,JPN
991726.txt,JPN
992534.txt,TEL
992557.txt,TEL
992620.txt,JPN
993195.txt,TUR
993488.txt,ITA
993649.txt,ARA
994324.txt,FRA
994390.txt,ARA
994753.txt,DEU
994774.txt,FRA
995789.txt,JPN
996041.txt,ARA
996413.txt,ZHO
996842.txt,JPN
997201.txt,ZHO
997307.txt,TUR
997336.txt,ARA
997465.txt,ITA
997923.txt,HIN
998126.txt,FRA
998827.txt,FRA
999488.txt,KOR
999667.txt,FRA
1000235.txt,TEL
1000392.txt,JPN
1000599.txt,ZHO
1001213.txt,SPA
1001502.txt,SPA
1001632.txt,SPA
1002932.txt,ARA
1003222.txt,ZHO
1003496.txt,JPN
1004097.txt,JPN
1005053.txt,TEL
1005075.txt,ARA
1005142.txt,ZHO
1005551.txt,TUR
1005751.txt,ARA
1005775.txt,FRA
1005892.txt,ARA
1006179.txt,ZHO
1006274.txt,TEL
1006535.txt,DEU
1007263.txt,KOR
1008264.txt,SPA
1008407.txt,SPA
1008486.txt,KOR
1008605.txt,KOR
1008636.txt,JPN
1008655.txt,FRA
1008740.txt,HIN
1008880.txt,FRA
1009359.txt,JPN
1009798.txt,JPN
1010711.txt,ITA
1010903.txt,ITA
1010988.txt,ARA
1011364.txt,ZHO
1011426.txt,ZHO
1011616.txt,ARA
1012091.txt,JPN
1012412.txt,HIN
1012631.txt,JPN
1012691.txt,ARA
1013285.txt,HIN
1013583.txt,DEU
1013761.txt,SPA
1014559.txt,JPN
1014724.txt,TEL
1015056.txt,ZHO
1015664.txt,KOR
1016577.txt,JPN
1016594.txt,HIN
1016703.txt,FRA
1017259.txt,JPN
1017450.txt,JPN
